scan_time,symbol,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,trend_score,momentum_score,reversal_score,volume_score,risk_penalty,conviction_score,score,reasons,sector,industry,technical_score,technical_reasons,fundamental_scan_time,company_name,sector_yf,industry_yf,market_cap,market_cap_cr,trailing_pe,forward_pe,price_to_book,debt_to_equity,roe,roa,operating_margin,net_profit_margin,gross_margin,revenue_growth,earnings_growth,current_ratio,quick_ratio,total_cash,total_cash_cr,total_debt,total_debt_cr,free_cashflow,free_cashflow_cr,operating_cashflow,operating_cashflow_cr,dividend_yield,beta,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_risk_penalty,fundamental_score,sector_fundamental_adjustment,sector_adjusted_fundamental_score,fundamental_reasons,fundamental_risks,active_fundamental_score,relative_scan_time,return_1m,return_3m,return_6m,nifty_1m_return,nifty_3m_return,nifty_6m_return,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank,sector_count,sector_rank_pct,sector_score,risk_reasons,final_conviction_score,score_band,range_scan_time,range_status,range_score,range_low,range_high,absolute_range_low,absolute_range_high,range_width_pct,absolute_range_width_pct,current_position_pct,upside_to_range_high_pct,downside_to_range_low_pct,inside_range_pct,lower_touch_days,upper_touch_days,range_stability_score,range_width_score,range_position_score,range_bounce_score,range_quality_risk_score,range_rsi,range_volume_ratio,range_breakdown_buffer_pct,range_breakout_buffer_pct,is_range_breakdown,is_range_breakout,range_reasons
07.09.2026 at 10:01 AM IST,VISACHROME,37.0,-3.5,27.05,73.68,36.78,49.78,43.78,38.78,41.81,235073.35,70383.0,0.3,Bearish,0,8,0,0,15,0,2.54,"Weak but watchable RSI, Below 200 DMA risk",Basic Materials,Steel,8,Weak but watchable RSI,06.09.2026 at 01:31 PM IST,VISA Chrome Limited,Basic Materials,Steel,5553122304.0,555.31,0.45,,-2.07,0.0,,,-2.59,202.76,34.79,27.7,0.0,,,201915008.0,20.19,22983639040.0,2298.36,,0.0,,0.0,,1.52,METALS_MINING,6.0,10.0,0.0,0.0,8.0,0.0,24.0,0.0,24.0,Strong revenue growth,,24.0,07.09.2026 at 10:05 AM IST,-1.44,-9.45,3.76,,,,0,0,0,10,Positive 6M return,14.0,328,4.27,30.92,"Below 200 DMA, Low volume participation",2.54,E Avoid,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,32.0,50.34,27.05,56.69,57.33,109.57,27.22,36.09,13.5,80.83,16.0,16.0,89.58,20.0,90.0,70.0,13.69,46.71,0.3,15.6,-26.52,False,False,80.8% closes stayed inside robust range | Range width is 57.3% | Current position is 27.2% inside range | Upside to range high is 36.1% | Downside to range low is 13.5% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,SUNCLAY,1284.8,-1.5,1108.76,1934.95,15.88,33.6,49.94,1306.19,1309.33,7071.7,2857.0,0.4,Bearish,0,10,15,0,15,10,2.53,"RSI recovering zone, Close to 52W low with recovery potential, Below 200 DMA risk",Industrials,Metal Fabrication,17,"RSI recovering, Near 52W low zone",06.09.2026 at 01:31 PM IST,Sundaram-Clayton Limited,Industrials,Metal Fabrication,28854018048.0,2885.4,11.51,,2.23,100.17,,,-6.06,11.89,46.66,14.8,0.0,,,541200000.0,54.12,12975599616.0,1297.56,,0.0,,0.0,34.0,0.73,METALS_MINING,3.0,5.0,2.0,0.0,12.0,5.0,17.0,2.0,19.0,Commodity dividend support,Abnormally high dividend yield,19.0,07.09.2026 at 10:05 AM IST,4.07,-2.69,-0.82,,,,0,0,0,8,Positive 1M return,15.0,415,3.61,30.85,"Below 200 DMA, Low volume participation",2.53,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,81.09,1252.99,1450.53,1182.8,1573.4,15.77,33.02,16.1,12.9,2.48,80.0,33.0,21.0,87.5,100.0,90.0,100.0,11.44,48.06,0.4,2.54,-11.43,False,False,80.0% closes stayed inside robust range | Range width is 15.8% | Current position is 16.1% inside range | Upside to range high is 12.9% | Downside to range low is 2.5% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,BIOFILCHEM,31.99,-0.03,25.6,46.34,24.96,30.97,46.54,32.74,33.39,70218.95,1967.0,0.03,Bearish,0,10,8,0,15,3,2.52,"RSI recovering zone, Within 30% of 52W low, Below 200 DMA risk",Healthcare,Drug Manufacturers - Specialty & Generic,17,"RSI recovering, Near 52W low zone",06.09.2026 at 01:31 PM IST,Biofil Chemicals and Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,518320544.0,51.83,106.17,,2.41,14.01,,,1.09,1.4,7.17,34.0,-95.3,,,33264000.0,3.33,30200000.0,3.02,,0.0,,0.0,,0.57,PHARMA_HEALTHCARE,0.0,10.0,12.0,0.0,4.0,13.0,13.0,2.0,15.0,"Strong revenue growth, Cash covers debt, Low debt, Healthcare growth support, Controlled healthcare debt","Negative earnings growth, Very high PE, Healthcare earnings contraction",15.0,07.09.2026 at 10:05 AM IST,-1.1,-8.81,5.08,,,,0,0,0,10,Positive 6M return,14.0,148,9.46,36.83,"Below 200 DMA, Low volume participation, Earnings contraction",2.52,E Avoid,07.09.2026 at 10:07 AM IST,Lower Range Watch,72.84,30.75,35.62,25.6,39.99,15.85,56.21,31.47,10.35,4.75,80.83,18.0,28.0,89.58,100.0,65.0,85.0,9.63,55.41,0.04,4.99,-9.38,False,False,80.8% closes stayed inside robust range | Range width is 15.9% | Current position is 31.5% inside range | Upside to range high is 10.3% | Downside to range low is 4.8%
07.09.2026 at 10:01 AM IST,SADBHAV,8.01,-1.72,6.05,14.7,32.4,45.51,43.62,8.47,9.02,275212.15,43253.0,0.16,Bearish,0,8,0,0,15,0,2.48,"Weak but watchable RSI, Below 200 DMA risk",Industrials,Engineering & Construction,8,Weak but watchable RSI,06.09.2026 at 01:31 PM IST,Sadbhav Engineering Limited,Industrials,Engineering & Construction,1412027648.0,141.2,4.76,1.79,-1.27,0.0,,,56.72,3.12,75.82,-8.1,28.2,,,1239230976.0,123.92,32638697472.0,3263.87,,0.0,,0.0,,0.8,CAPITAL_GOODS_INFRA,6.0,10.0,0.0,0.0,11.0,0.0,27.0,4.0,31.0,"Strong operating margin, Strong earnings growth, Forward PE improving, Strong capital goods earnings growth",Negative revenue growth,31.0,07.09.2026 at 10:05 AM IST,-9.59,-13.31,-3.61,,,,0,0,0,0,,16.0,415,3.86,30.85,"Below 200 DMA, Low volume participation",2.48,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,81.15,7.95,9.8,6.97,10.85,23.25,55.67,7.14,21.24,1.63,80.0,30.0,20.0,87.5,80.0,100.0,90.0,31.82,52.4,0.16,1.66,-17.52,False,False,80.0% closes stayed inside robust range | Range width is 23.3% | Current position is 7.1% inside range | Upside to range high is 21.2% | Downside to range low is 1.6% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,PROTEAN,499.05,0.55,436.03,922.92,14.45,45.93,29.85,563.3,603.72,199213.1,60523.0,0.3,Bearish,0,5,8,0,15,0,2.47,"Oversold RSI, Within 30% of 52W low, Below 200 DMA risk",Technology,Information Technology Services,14,"Oversold RSI, Near 52W low zone, Positive day move",06.09.2026 at 01:31 PM IST,Protean eGov Technologies Limited,Technology,Information Technology Services,20351217664.0,2035.12,24.68,16.04,1.89,8.12,,,-2.04,7.96,23.01,19.0,-75.6,,,3253100032.0,325.31,874899968.0,87.49,,0.0,,0.0,2.01,0.27,IT_TECH,3.0,8.0,12.0,0.0,13.0,8.0,28.0,0.0,28.0,"Strong revenue growth, Cash covers debt, Low debt, Forward PE improving",Negative earnings growth,28.0,07.09.2026 at 10:05 AM IST,-10.37,-13.53,-4.6,,,,0,0,0,0,,13.0,153,8.5,27.83,"Below 200 DMA, Low volume participation, Earnings contraction",2.47,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,74.94,502.11,624.67,444.0,696.75,24.41,56.93,0.0,25.06,-0.52,80.0,16.0,26.0,87.5,80.0,100.0,50.0,30.46,25.57,0.31,-0.52,-20.04,False,False,80.0% closes stayed inside robust range | Range width is 24.4% | Current position is 0.0% inside range | Upside to range high is 25.1% | Downside to range low is -0.5% | Stock is near lower band
07.09.2026 at 10:01 AM IST,FISCHER,35.9,-0.39,31.05,124.7,15.62,71.21,43.62,37.99,38.77,786539.8,86381.0,0.11,Bearish,0,8,15,0,20,3,2.47,"Weak but watchable RSI, Close to 52W low with recovery potential, Below 200 DMA risk, Very far from 52W high",Healthcare,Medical Devices,13,"Weak but watchable RSI, Near 52W low zone",06.09.2026 at 01:31 PM IST,Fischer Medical Ventures Limited,Healthcare,Medical Devices,24731742208.0,2473.17,84.09,,6.07,27.7,,,12.07,8.22,34.33,249.4,0.0,,,250458000.0,25.05,1070753024.0,107.08,,0.0,,0.0,14.0,0.05,PHARMA_HEALTHCARE,6.0,10.0,7.0,0.0,2.0,0.0,25.0,7.0,32.0,"Strong revenue growth, Low debt, Healthcare growth support, Controlled healthcare debt",Very high PE,32.0,07.09.2026 at 10:05 AM IST,-7.85,3.13,-0.11,,,,0,0,0,10,Positive 3M return,14.0,148,9.46,36.83,"Below 200 DMA, Far from 52W high, Low volume participation",2.47,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,79.56,34.77,40.51,31.05,42.78,16.52,37.78,20.38,12.73,3.26,80.0,28.0,18.0,87.5,100.0,90.0,70.0,31.26,39.21,0.12,3.37,-11.29,False,False,80.0% closes stayed inside robust range | Range width is 16.5% | Current position is 20.4% inside range | Upside to range high is 12.7% | Downside to range low is 3.3% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,PAVNAIND,17.35,0.75,14.11,43.8,22.96,60.39,44.49,17.72,20.08,62644.5,2373.0,0.04,Bearish,0,8,8,0,20,0,2.45,"Weak but watchable RSI, Within 30% of 52W low, Below 200 DMA risk, Very far from 52W high",Consumer Cyclical,Auto Parts,18,"Weak but watchable RSI, Near 52W low zone, Positive day move",06.09.2026 at 01:31 PM IST,Pavna Industries Limited,Consumer Cyclical,Auto Parts,2399916032.0,239.99,9.1,,1.21,52.07,,,3.95,2.3,34.54,52.1,0.0,,,24198000.0,2.42,1132114944.0,113.21,,0.0,,0.0,,0.08,AUTO,0.0,10.0,4.0,0.0,10.0,0.0,24.0,7.0,31.0,"Strong revenue growth, Auto revenue growth support, Manageable auto debt",,31.0,07.09.2026 at 10:05 AM IST,-8.78,7.43,-9.21,,,,0,0,0,10,Positive 3M return,15.0,375,4.0,30.64,"Below 200 DMA, Low volume participation",2.45,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,82.5,16.36,19.68,14.11,23.5,20.25,66.55,29.79,13.41,5.69,80.0,24.0,20.0,87.5,100.0,90.0,90.0,30.81,39.74,0.04,6.03,-11.82,False,False,80.0% closes stayed inside robust range | Range width is 20.2% | Current position is 29.8% inside range | Upside to range high is 13.4% | Downside to range low is 5.7% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,EKC,106.31,-0.1,90.25,154.55,17.8,31.21,40.54,111.56,113.74,175276.4,9029.0,0.05,Bearish,0,8,15,0,15,8,2.43,"Weak but watchable RSI, Close to 52W low with recovery potential, Below 200 DMA risk",Industrials,Specialty Industrial Machinery,13,"Weak but watchable RSI, Near 52W low zone",06.09.2026 at 01:31 PM IST,Everest Kanto Cylinder Limited,Industrials,Specialty Industrial Machinery,11950117888.0,1195.01,9.53,6.7,0.85,19.07,,,9.36,8.76,44.73,-10.5,-41.7,,,1526499968.0,152.65,2668900096.0,266.89,,0.0,,0.0,60.0,0.62,CAPITAL_GOODS_INFRA,3.0,0.0,11.0,0.0,15.0,19.0,10.0,3.0,13.0,"Reasonable cash coverage, Low debt, Forward PE improving, Manageable capital goods debt","Negative revenue growth, Negative earnings growth, Abnormally high dividend yield",13.0,07.09.2026 at 10:05 AM IST,-7.36,1.26,0.9,,,,0,0,0,20,"Positive 3M return, Positive 6M return",12.0,415,2.89,30.85,"Below 200 DMA, Low volume participation, Earnings contraction",2.43,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,82.2,106.2,121.09,90.25,134.0,14.02,48.48,0.85,13.88,0.12,80.83,33.0,28.0,89.58,100.0,100.0,90.0,8.7,43.57,0.05,0.12,-12.19,False,False,80.8% closes stayed inside robust range | Range width is 14.0% | Current position is 0.8% inside range | Upside to range high is 13.9% | Downside to range low is 0.1% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,PRAKASH,124.94,-0.55,110.24,177.0,13.33,29.41,44.61,127.98,133.6,598462.2,44804.0,0.07,Bearish,0,8,15,0,15,8,2.39,"Weak but watchable RSI, Close to 52W low with recovery potential, Below 200 DMA risk",Basic Materials,Steel,13,"Weak but watchable RSI, Near 52W low zone",06.09.2026 at 01:31 PM IST,Prakash Industries Limited,Basic Materials,Steel,22564311040.0,2256.43,7.21,3.89,0.63,14.36,,,10.12,9.01,41.33,-0.5,-22.0,,,1954599936.0,195.46,5153999872.0,515.4,,0.0,,0.0,1.19,0.47,METALS_MINING,6.0,0.0,9.0,0.0,14.0,8.0,21.0,-1.0,20.0,"Low debt, Forward PE improving, Controlled metal sector debt","Negative revenue growth, Negative earnings growth, Cyclical earnings decline",20.0,07.09.2026 at 10:05 AM IST,-3.65,-7.82,2.02,,,,0,0,0,10,Positive 6M return,14.0,328,4.27,30.92,"Below 200 DMA, Low volume participation, Earnings contraction",2.39,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,79.15,122.79,148.28,110.5,159.0,20.76,43.89,10.82,18.11,2.2,80.0,35.0,32.0,87.5,100.0,100.0,70.0,11.84,29.68,0.1,2.25,-15.33,False,False,80.0% closes stayed inside robust range | Range width is 20.8% | Current position is 10.8% inside range | Upside to range high is 18.1% | Downside to range low is 2.2% | Stock is near lower band
07.09.2026 at 10:01 AM IST,RHIM,371.1,-0.07,323.05,508.3,14.87,26.99,40.77,390.97,409.45,601472.05,32894.0,0.05,Bearish,0,8,15,0,15,8,2.38,"Weak but watchable RSI, Close to 52W low with recovery potential, Below 200 DMA risk",Industrials,Metal Fabrication,13,"Weak but watchable RSI, Near 52W low zone",06.09.2026 at 01:31 PM IST,RHI Magnesita India Limited,Industrials,Metal Fabrication,76756582400.0,7675.66,,20.24,2.16,12.6,,,8.68,-8.68,39.98,5.6,121.6,,,3907262976.0,390.73,4484449792.0,448.44,,0.0,,0.0,67.0,0.36,METALS_MINING,0.0,12.0,11.0,0.0,6.0,15.0,14.0,6.0,20.0,"Strong earnings growth, Reasonable cash coverage, Low debt, Controlled metal sector debt, Commodity dividend support","Negative net margin, Abnormally high dividend yield",20.0,07.09.2026 at 10:05 AM IST,-12.12,3.87,-2.5,,,,0,0,0,10,Positive 3M return,14.0,415,3.37,30.85,"Below 200 DMA, Low volume participation, Negative net margin",2.38,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,81.4,367.79,410.52,323.05,443.8,11.62,37.38,9.96,10.34,1.14,80.0,42.0,45.0,87.5,100.0,100.0,85.0,11.83,33.05,0.06,1.16,-9.37,False,False,80.0% closes stayed inside robust range | Range width is 11.6% | Current position is 10.0% inside range | Upside to range high is 10.3% | Downside to range low is 1.1% | Stock is near lower band
07.09.2026 at 10:01 AM IST,ASAL,475.95,0.46,374.5,654.65,27.09,27.3,39.44,505.94,482.92,19942.1,8335.0,0.42,Bearish,0,8,8,0,15,1,2.35,"Weak but watchable RSI, Within 30% of 52W low, Below 200 DMA risk",Consumer Cyclical,Auto Parts,13,"Weak but watchable RSI, Positive day move",06.09.2026 at 01:31 PM IST,Automotive Stampings and Assemblies Limited,Consumer Cyclical,Auto Parts,7499893760.0,749.99,25.13,,20.74,343.96,,,3.65,3.07,27.36,46.4,84.4,,,189767008.0,18.98,1243800064.0,124.38,,0.0,,0.0,,0.49,AUTO,0.0,20.0,0.0,0.0,4.0,8.0,16.0,4.0,20.0,"Strong revenue growth, Strong earnings growth, Auto revenue growth support","Very high debt, Expensive price-to-book",20.0,07.09.2026 at 10:05 AM IST,-4.52,-2.14,9.1,,,,0,0,0,10,Positive 6M return,15.0,375,4.0,30.64,"Below 200 DMA, Low volume participation, Very high debt",2.35,E Avoid,07.09.2026 at 10:07 AM IST,Lower Range Watch,71.15,439.95,526.95,374.5,574.2,19.78,53.32,41.44,10.7,7.57,80.0,14.0,36.0,87.5,100.0,65.0,75.0,11.82,34.27,0.47,8.2,-9.67,False,False,80.0% closes stayed inside robust range | Range width is 19.8% | Current position is 41.4% inside range | Upside to range high is 10.7% | Downside to range low is 7.6%
07.09.2026 at 10:01 AM IST,STUDDS,422.3,-0.45,409.55,596.0,3.11,29.14,34.81,443.79,483.31,50114.5,13073.0,0.26,Bearish,0,8,20,0,15,13,2.35,"Weak but watchable RSI, Near 52W low with non-crashing RSI, Below 200 DMA risk",Consumer Cyclical,Auto Parts,16,"Weak but watchable RSI, Near 52W low with stable RSI",06.09.2026 at 01:31 PM IST,Studds Accessories Limited,Consumer Cyclical,Auto Parts,16731098112.0,1673.11,22.42,15.18,3.2,1.56,,,8.33,11.41,58.18,13.2,-39.3,,,845889984.0,84.59,81550000.0,8.15,,0.0,,0.0,71.0,,AUTO,3.0,5.0,12.0,0.0,11.0,13.0,18.0,7.0,25.0,"Cash covers debt, Low debt, Forward PE improving, Auto revenue growth support, Manageable auto debt","Negative earnings growth, Abnormally high dividend yield",25.0,07.09.2026 at 10:05 AM IST,-1.68,-16.16,-17.78,,,,0,0,0,0,,17.0,375,4.53,30.64,"Below 200 DMA, Low volume participation, Earnings contraction",2.35,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,77.24,438.1,490.67,412.3,559.9,12.0,35.8,0.0,16.07,-3.63,80.0,56.0,36.0,87.5,100.0,100.0,40.0,29.07,10.53,0.26,-3.5,-13.84,False,False,80.0% closes stayed inside robust range | Range width is 12.0% | Current position is 0.0% inside range | Upside to range high is 16.1% | Downside to range low is -3.6% | Stock is near lower band
07.09.2026 at 10:01 AM IST,DIGISPICE,17.0,0.12,14.82,35.5,14.71,52.11,41.94,18.16,19.99,58732.5,13565.0,0.23,Bearish,0,8,15,0,15,8,2.33,"Weak but watchable RSI, Close to 52W low with recovery potential, Below 200 DMA risk",Financial Services,Financial Conglomerates,18,"Weak but watchable RSI, Near 52W low zone, Positive day move",06.09.2026 at 01:31 PM IST,DiGiSPICE Technologies Limited,Financial Services,Financial Conglomerates,3544169472.0,354.42,18.27,,1.78,35.37,,,11.17,4.14,21.03,-8.0,-3.4,,,3402404096.0,340.24,836497984.0,83.65,,0.0,,0.0,,0.23,FINANCIAL,3.0,0.0,10.0,0.0,10.0,0.0,23.0,0.0,23.0,"Cash covers debt, Low debt","Negative revenue growth, Negative earnings growth",23.0,07.09.2026 at 10:05 AM IST,-4.44,-16.34,-0.82,,,,0,0,0,0,,17.0,215,7.91,31.84,"Below 200 DMA, Low volume participation",2.33,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,81.6,16.86,20.47,14.82,21.95,21.44,48.11,3.96,20.42,0.84,80.0,39.0,42.0,87.5,100.0,100.0,85.0,13.17,57.62,0.28,0.85,-16.96,False,False,80.0% closes stayed inside robust range | Range width is 21.4% | Current position is 4.0% inside range | Upside to range high is 20.4% | Downside to range low is 0.8% | Stock is near lower band
07.09.2026 at 10:01 AM IST,HINDCOMPOS,394.7,-0.04,347.1,550.0,13.71,28.24,31.12,424.36,423.25,3615.5,1293.0,0.36,Bearish,0,8,8,0,15,1,2.3,"Weak but watchable RSI, Within 30% of 52W low, Below 200 DMA risk",Consumer Cyclical,Auto Parts,13,"Weak but watchable RSI, Near 52W low zone",06.09.2026 at 01:31 PM IST,Hindustan Composites Limited,Consumer Cyclical,Auto Parts,5790924800.0,579.09,18.39,,0.51,0.15,,,7.88,8.5,51.8,-77.0,16.4,,,361700000.0,36.17,16800000.0,1.68,,0.0,,0.0,51.0,0.35,AUTO,3.0,8.0,12.0,0.0,12.0,11.0,24.0,3.0,27.0,"Strong earnings growth, Cash covers debt, Low debt, Manageable auto debt","Negative revenue growth, Abnormally high dividend yield",27.0,07.09.2026 at 10:05 AM IST,-4.77,-1.06,-0.59,,,,0,0,0,0,,17.0,375,4.53,30.64,"Below 200 DMA, Low volume participation, Revenue contraction",2.3,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,83.37,391.38,463.41,347.1,550.0,18.4,58.46,9.54,16.36,1.73,80.0,22.0,20.0,87.5,100.0,100.0,80.0,29.95,36.01,0.37,1.76,-14.06,False,False,80.0% closes stayed inside robust range | Range width is 18.4% | Current position is 9.5% inside range | Upside to range high is 16.4% | Downside to range low is 1.7% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,DUCON,1.92,0.0,1.79,6.45,7.26,70.23,31.23,2.78,3.28,1529265.7,592332.0,0.39,Bearish,0,8,20,0,20,8,2.28,"Weak but watchable RSI, Near 52W low with non-crashing RSI, Below 200 DMA risk, Very far from 52W high",Industrials,Specialty Industrial Machinery,16,"Weak but watchable RSI, Near 52W low with stable RSI",06.09.2026 at 01:31 PM IST,Ducon Infratechnologies Limited,Industrials,Specialty Industrial Machinery,623857152.0,62.39,8.73,,0.26,139.32,10.11,5.68,3.38,1.17,4.8,5.9,75.0,1.81,1.7,120102000.0,12.01,1094723968.0,109.47,,0.0,,0.0,,-0.2,CAPITAL_GOODS_INFRA,4.0,12.0,9.0,0.0,10.0,0.0,35.0,4.0,39.0,"Strong earnings growth, Strong capital goods earnings growth",,39.0,07.09.2026 at 10:05 AM IST,-43.03,-46.52,-37.66,,,,0,0,0,0,,16.0,415,3.86,30.85,"Below 200 DMA, Far from 52W high, Low volume participation",2.28,E Avoid,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,2.35,3.56,1.79,3.97,51.7,121.79,0.0,85.47,-22.26,80.0,17.0,21.0,87.5,20.0,100.0,60.0,34.35,35.45,0.39,-18.21,-46.08,False,False,80.0% closes stayed inside robust range | Range width is 51.7% | Current position is 0.0% inside range | Upside to range high is 85.5% | Downside to range low is -22.3% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,GSFC,162.41,-0.29,138.83,213.45,16.98,23.91,57.47,159.99,167.67,1072860.45,313994.0,0.29,Bullish,15,20,15,0,15,35,2.21,"Above 50 DMA, Healthy RSI momentum, Close to 52W low with recovery potential, Below 200 DMA risk",Unknown,Unknown,40,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone",,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,07.09.2026 at 10:05 AM IST,0.47,0.11,-0.35,,,,0,0,0,18,"Positive 1M return, Positive 3M return",11.0,95,11.58,18.05,"Below 200 DMA, Low volume participation",2.21,E Avoid,07.09.2026 at 10:07 AM IST,Lower Range Watch,71.29,155.2,173.51,138.83,180.59,11.79,30.08,39.32,6.84,4.43,80.0,32.0,31.0,87.5,100.0,65.0,85.0,2.77,56.31,0.3,4.64,-6.4,False,False,80.0% closes stayed inside robust range | Range width is 11.8% | Current position is 39.3% inside range | Upside to range high is 6.8% | Downside to range low is 4.4%
07.09.2026 at 10:01 AM IST,EASEMYTRIP,6.04,0.67,5.77,10.6,4.68,43.02,37.24,6.55,7.25,17659223.3,1803393.0,0.1,Bearish,0,8,20,0,15,13,2.2,"Weak but watchable RSI, Near 52W low with non-crashing RSI, Below 200 DMA risk",Consumer Cyclical,Travel Services,21,"Weak but watchable RSI, Near 52W low with stable RSI, Positive day move",06.09.2026 at 01:31 PM IST,Easy Trip Planners Limited,Consumer Cyclical,Travel Services,21784750080.0,2178.48,,,2.54,4.35,,,-0.36,-9.37,52.34,18.4,0.0,,,1955970048.0,195.6,354489984.0,35.45,,0.0,,0.0,,0.43,CONSUMER_DISCRETIONARY,0.0,8.0,12.0,0.0,4.0,10.0,14.0,7.0,21.0,"Strong revenue growth, Cash covers debt, Low debt, Consumer discretionary growth support, Controlled discretionary debt",Negative net margin,21.0,07.09.2026 at 10:05 AM IST,-7.8,-27.44,-17.96,,,,0,0,0,0,,17.0,375,4.53,30.64,"Below 200 DMA, Low volume participation, Negative net margin",2.2,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,73.71,6.12,8.01,5.77,9.14,30.92,58.41,0.0,32.85,-1.48,80.0,19.0,38.0,87.5,50.0,100.0,100.0,12.22,40.58,0.1,-1.45,-24.73,False,False,80.0% closes stayed inside robust range | Range width is 30.9% | Current position is 0.0% inside range | Upside to range high is 32.9% | Downside to range low is -1.5% | Stock is near lower band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,PRIMO,21.21,-0.28,16.1,26.9,31.74,21.15,40.77,23.07,22.46,211973.45,19752.0,0.09,Bearish,0,8,0,0,15,0,2.19,"Weak but watchable RSI, Below 200 DMA risk",Basic Materials,Chemicals,8,Weak but watchable RSI,06.09.2026 at 01:31 PM IST,Primo Chemicals Limited,Basic Materials,Chemicals,5135252992.0,513.53,32.6,,1.27,32.29,,,8.95,2.85,36.26,-1.2,11.8,,,41044000.0,4.1,1311542016.0,131.15,,0.0,,0.0,,-0.16,CHEMICALS,0.0,5.0,7.0,0.0,8.0,0.0,20.0,3.0,23.0,"Low debt, Controlled chemical debt",Negative revenue growth,23.0,07.09.2026 at 10:05 AM IST,-11.73,-12.57,23.83,,,,0,0,0,10,Positive 6M return,14.0,328,4.27,30.92,"Below 200 DMA, Low volume participation",2.19,E Avoid,07.09.2026 at 10:07 AM IST,Accumulation Zone,80.61,20.8,24.99,16.1,26.9,20.16,67.08,8.35,18.17,1.65,80.83,22.0,31.0,89.58,100.0,100.0,75.0,13.12,30.66,0.09,1.68,-15.38,False,False,80.8% closes stayed inside robust range | Range width is 20.2% | Current position is 8.3% inside range | Upside to range high is 18.2% | Downside to range low is 1.7% | Stock is near lower band
07.09.2026 at 10:01 AM IST,APOLSINHOT,1207.6,-0.86,950.0,1455.53,27.12,17.03,47.74,1220.0,1212.12,931.05,97.0,0.1,Bearish,0,10,8,0,15,3,2.13,"RSI recovering zone, Within 30% of 52W low, Below 200 DMA risk",Industrials,Specialty Business Services,12,RSI recovering,06.09.2026 at 01:31 PM IST,Apollo Sindoori Hotels Limited,Industrials,Specialty Business Services,3157405440.0,315.74,38.05,,2.01,57.79,,,1.29,1.24,13.2,28.9,-55.5,,,1115601024.0,111.56,907691008.0,90.77,,0.0,,0.0,25.0,-0.33,CAPITAL_GOODS_INFRA,0.0,10.0,7.0,0.0,8.0,13.0,12.0,8.0,20.0,"Strong revenue growth, Cash covers debt, Strong capital goods revenue growth, Manageable capital goods debt","Negative earnings growth, Abnormally high dividend yield",20.0,07.09.2026 at 10:05 AM IST,-2.08,-6.69,4.28,,,,0,0,0,10,Positive 6M return,14.0,415,3.37,30.85,"Below 200 DMA, Low volume participation, Earnings contraction",2.13,E Avoid,07.09.2026 at 10:07 AM IST,Neutral Range,62.14,1063.61,1282.13,950.0,1440.0,20.55,51.58,65.89,6.17,11.92,80.0,18.0,27.0,87.5,100.0,20.0,90.0,11.75,54.23,0.1,13.54,-5.81,False,False,80.0% closes stayed inside robust range | Range width is 20.5% | Current position is 65.9% inside range | Upside to range high is 6.2% | Downside to range low is 11.9% | RSI is in a reasonable range-bound zone
