scan_time,symbol,sector,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,score,reasons
16.05.2026 at 07:45 AM IST,RAYMONDLSL,Unknown,779.6,-2.15,725.2,1411.9,7.5,44.78,45.47,799.18,1028.65,191266.0,97677.0,0.51,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,TVVISION,Unknown,5.23,-0.76,4.65,12.4,12.47,57.82,45.7,5.37,6.44,20795.65,2495.0,0.12,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,MUTHOOTCAP,Unknown,201.33,0.61,175.25,366.3,14.88,45.04,45.58,201.85,253.14,39996.05,15703.0,0.39,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,VIPIND,Unknown,302.55,3.6,285.85,492.3,5.84,38.54,46.78,320.17,380.11,559823.15,611627.0,1.09,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,ECLERX,Services,1483.1,-2.33,1375.0,2497.5,7.86,40.62,45.1,1512.34,1989.73,365816.1,254332.0,0.7,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,KRSNAA,Unknown,584.4,0.59,515.0,894.4,13.48,34.66,45.2,592.68,726.5,65367.95,25545.0,0.39,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,VINATIORGA,Unknown,1322.8,-1.76,1203.0,2031.1,9.96,34.87,48.34,1335.99,1562.4,91113.05,47796.0,0.52,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,INDIGO,Services,4314.9,0.8,3895.2,6232.5,10.77,30.77,46.27,4373.36,5181.42,1190190.75,713589.0,0.6,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,THOMASCOOK,Unknown,94.74,2.58,86.35,187.79,9.72,49.55,46.12,97.08,136.39,1395553.55,1078195.0,0.77,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,IXIGO,Unknown,165.62,-0.36,156.02,339.15,6.15,51.17,46.16,169.79,235.24,1262226.3,795415.0,0.63,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,UTIAMC,Financial Services,965.05,-0.85,896.5,1445.98,7.65,33.26,47.51,968.43,1149.68,276196.85,78642.0,0.28,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,HYUNDAI,Automobile and Auto Components,1825.2,-0.98,1658.0,2890.0,10.08,36.84,45.63,1880.5,2227.7,951559.9,694646.0,0.73,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,AFSL,Unknown,201.46,0.17,194.41,269.5,3.63,25.25,47.23,202.33,206.27,17783.65,6409.0,0.36,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,WIPL,Unknown,152.79,1.53,133.1,193.2,14.79,20.92,46.65,153.1,156.19,1059.6,385.0,0.36,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,HATSUN,Unknown,941.75,-0.16,855.3,1179.0,10.11,20.12,46.42,943.29,947.17,24806.4,15397.0,0.62,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,ICICIPRULI,Financial Services,535.6,-1.13,491.45,706.8,8.98,24.22,45.08,554.06,608.49,1162005.25,481647.0,0.41,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,SILLYMONKS,Unknown,16.39,-0.67,14.76,28.45,11.04,42.39,45.68,16.49,18.67,9984.0,8234.0,0.82,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,JUBLFOOD,Consumer Services,461.35,0.2,408.8,717.7,12.85,35.72,47.52,465.1,556.22,1933278.1,1113072.0,0.58,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,SBILIFE,Financial Services,1864.5,-0.12,1717.61,2129.04,8.55,12.43,50.07,1880.65,1922.9,1807163.15,851184.0,0.47,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,MARUTI,Automobile and Auto Components,13221.0,1.12,11887.34,17370.0,11.22,23.89,47.34,13224.16,14855.18,448542.3,268206.0,0.6,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,SUPRAJIT,Unknown,417.25,-0.25,389.95,515.85,7.0,19.11,47.86,417.92,442.8,90119.95,38481.0,0.43,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,M&M,Automobile and Auto Components,3123.1,-1.6,2896.0,3839.9,7.84,18.67,46.39,3149.86,3437.69,3058041.75,2196383.0,0.72,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,TFL,Unknown,12.16,1.33,10.72,21.5,13.43,43.44,47.21,12.48,14.2,12120.2,1035.0,0.09,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,EIMCOELECO,Unknown,1580.7,-0.12,1405.5,3019.9,12.47,47.66,47.72,1587.04,1781.03,22794.35,7171.0,0.31,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,INDOUS,Unknown,105.23,-0.43,96.05,206.0,9.56,48.92,45.52,107.77,129.7,16851.4,6315.0,0.37,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,PRSMJOHNSN,Unknown,127.34,1.38,117.32,176.0,8.54,27.65,45.54,127.43,138.3,1932186.8,198398.0,0.1,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,MAHLIFE,Unknown,326.45,0.79,286.8,427.05,13.82,23.56,45.94,335.79,365.92,281166.85,132762.0,0.47,Bearish,25,Near 52W low
16.05.2026 at 07:45 AM IST,BIOFILCHEM,Unknown,32.64,0.43,25.6,57.19,27.5,42.93,46.63,31.81,36.82,12527.15,13724.0,1.1,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BOROSCI,Unknown,118.43,0.27,96.64,190.79,22.55,37.93,55.0,111.39,125.98,52944.75,61529.0,1.16,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BOSCH-HCIL,Unknown,1385.7,-1.11,1021.3,1530.1,35.68,9.44,50.28,1325.28,,14029.25,6369.0,0.45,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SPLIL,Unknown,28.94,-3.53,20.2,46.4,43.27,37.63,41.37,29.06,34.69,20843.25,4920.0,0.24,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,SPLPETRO,Chemicals,695.45,1.27,462.3,975.75,50.43,28.73,39.25,722.55,706.42,145061.1,27514.0,0.19,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,BRNL,Unknown,20.25,-0.88,16.66,26.5,21.55,23.58,46.3,19.79,21.33,49650.85,17158.0,0.35,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SMARTWORKS,Unknown,437.4,-0.27,361.5,619.0,21.0,29.34,51.34,412.85,475.24,129044.15,44887.0,0.35,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SSWL,Unknown,206.44,-0.82,169.0,278.55,22.15,25.89,47.3,200.64,210.59,259860.25,118457.0,0.46,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,STANLEY,Unknown,156.24,-0.74,123.0,377.5,27.02,58.61,51.56,147.69,224.79,677086.35,96069.0,0.14,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BPL,Unknown,55.11,-1.94,37.61,100.3,46.53,45.05,51.07,51.51,64.94,97261.9,35766.0,0.37,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SPMLINFRA,Unknown,198.59,-0.14,151.01,323.4,31.51,38.59,46.39,189.08,213.2,638069.15,236879.0,0.37,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MANUGRAPH,Unknown,13.9,-1.84,9.65,25.3,44.04,45.06,51.05,13.42,17.47,8909.95,4290.0,0.48,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MANYAVAR,Unknown,439.8,-0.62,329.2,840.93,33.6,47.7,53.13,401.28,572.12,336659.55,217571.0,0.65,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MAPMYINDIA,Information Technology,1014.1,-0.26,795.0,2162.48,27.56,53.1,57.13,939.27,1451.22,547989.1,117556.0,0.21,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SOLARWORLD,Unknown,205.26,-4.68,139.19,388.5,47.47,47.17,52.4,183.44,,326296.7,148294.0,0.45,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,CCHHL,Unknown,13.64,-1.73,10.03,20.99,35.99,35.02,49.38,13.07,15.38,24990.55,12708.0,0.51,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,CELEBRITY,Unknown,7.82,-1.01,5.65,15.35,38.41,49.06,50.7,7.54,9.61,31207.4,14752.0,0.47,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BSL,Unknown,124.23,-1.53,98.0,208.0,26.77,40.27,48.62,122.52,150.87,5083.55,1856.0,0.37,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BTML,Unknown,6.58,0.3,5.06,10.5,30.04,37.33,52.55,6.54,7.88,224529.3,189591.0,0.84,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BVCL,Unknown,42.18,-1.84,31.2,69.99,35.19,39.73,46.86,40.96,44.61,28508.7,13536.0,0.47,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,CAMLINFINE,Unknown,125.35,1.56,96.21,333.3,30.29,62.39,52.71,120.99,168.56,3446813.45,3185498.0,0.92,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SOMICONVEY,Unknown,110.86,0.14,85.5,198.0,29.66,44.01,51.86,105.64,126.56,8744.85,4280.0,0.49,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,CANHLIFE,Financial Services,135.43,-1.07,106.0,159.0,27.76,14.82,39.36,143.67,,1617379.45,230231.0,0.14,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,SILVERTUC,Unknown,148.1,-0.84,100.5,1117.45,47.36,86.75,51.16,132.81,477.49,440546.25,317297.0,0.72,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SIMPLEXINF,Unknown,205.82,-1.07,137.0,330.0,50.23,37.63,45.25,196.63,252.32,93363.5,23534.0,0.25,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SINTERCOM,Unknown,80.3,7.92,62.99,153.84,27.48,47.8,54.91,77.85,103.61,110727.8,42859.0,0.39,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SPCENET,Unknown,3.77,-0.53,3.0,11.24,25.67,66.46,39.5,3.97,6.27,838220.5,227817.0,0.27,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,SPECIALITY,Unknown,100.02,-0.06,82.7,154.0,20.94,35.05,46.28,99.51,116.54,25045.95,25964.0,1.04,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SPENCERS,Unknown,35.42,-4.71,24.38,70.19,45.28,49.54,50.56,32.65,43.85,120665.0,92955.0,0.77,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,CANFINHOME,Financial Services,849.55,0.75,703.23,971.5,20.81,12.55,46.37,850.28,844.52,199705.25,120130.0,0.6,Bearish,20,Above 200 DMA
16.05.2026 at 07:45 AM IST,BIRLACORPN,Unknown,1018.65,-0.14,769.6,1523.31,32.36,33.13,60.56,911.53,1103.33,142877.05,50719.0,0.35,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BLUSPRING,Unknown,67.94,2.47,43.98,100.88,54.48,32.65,59.33,58.49,69.95,153384.0,175876.0,1.15,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BMWVENTLTD,Unknown,61.91,-1.67,48.0,76.11,28.98,18.66,49.7,59.43,,152978.65,48962.0,0.32,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BOMDYEING,Unknown,122.82,-2.79,92.0,195.45,33.5,37.16,54.0,111.31,140.49,2542051.55,680443.0,0.27,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BORORENEW,Unknown,500.2,-3.88,374.4,721.0,33.6,30.62,47.13,466.4,544.26,759286.25,766728.0,1.01,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SONAMLTD,Unknown,50.82,-1.97,37.4,62.35,35.88,18.49,46.61,52.62,46.27,33070.1,25842.0,0.78,Bearish,20,Above 200 DMA
16.05.2026 at 07:45 AM IST,SUNDROP,Unknown,674.65,0.59,556.0,960.15,21.34,29.73,56.78,636.56,723.03,21338.65,9521.0,0.45,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BEML,Capital Goods,1788.1,-2.47,1355.0,2433.23,31.96,26.51,49.7,1673.04,1866.85,406537.45,165510.0,0.41,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BESTAGRO,Unknown,17.03,-2.46,12.3,34.4,38.46,50.49,45.29,16.37,21.56,527217.05,457150.0,0.87,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BANARBEADS,Unknown,115.21,-2.27,96.8,164.7,19.02,30.05,53.41,111.21,120.28,2849.0,697.0,0.24,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BANCOINDIA,Unknown,608.35,-0.01,389.24,859.79,56.29,29.24,50.53,584.21,648.63,152488.9,140994.0,0.92,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BANG,Unknown,37.87,-0.11,26.61,64.01,42.31,40.84,48.29,36.28,46.71,10244.9,4001.0,0.39,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BANKBARODA,Financial Services,261.4,-2.39,225.14,325.5,16.11,19.69,42.21,274.3,274.57,10459474.55,10676841.0,1.02,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,BANKINDIA,Financial Services,142.26,-1.17,108.81,178.36,30.74,20.24,46.96,147.26,140.02,11520035.55,8539888.0,0.74,Bearish,20,Above 200 DMA
16.05.2026 at 07:45 AM IST,BANSALWIRE,Unknown,303.95,1.42,222.5,434.3,36.61,30.01,54.18,275.02,313.58,172351.4,67549.0,0.39,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BASF,Unknown,3855.2,-1.07,3122.2,5402.53,23.48,28.64,57.9,3557.76,4065.06,26738.35,13560.0,0.51,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUNTECK,Unknown,318.0,1.66,270.75,477.14,17.45,33.35,43.35,329.1,393.54,1539138.6,172766.0,0.11,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,BLS,Services,252.9,-2.9,218.9,417.85,15.53,39.48,34.66,268.55,310.63,917325.65,1054630.0,1.15,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,STLNETWORK,Unknown,26.6,-3.94,15.75,35.4,68.89,24.86,51.35,22.94,,8588217.4,2125338.0,0.25,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SYNGENE,Healthcare,454.05,-2.97,380.0,728.6,19.49,37.68,51.99,425.38,568.74,4545891.2,1005028.0,0.22,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SYSTMTXC,Unknown,66.72,-0.61,51.89,177.9,28.58,62.5,42.92,67.69,,62743.2,65566.0,1.04,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,SUPERSPIN,Unknown,5.21,0.0,3.79,11.75,37.47,55.66,45.26,5.13,7.88,73556.0,58100.0,0.79,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUPREMEINF,Unknown,80.98,-0.82,58.11,130.25,39.36,37.83,56.46,74.15,90.88,22778.45,22069.0,0.97,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUPRIYA,Unknown,688.55,0.48,545.5,832.4,26.22,17.28,55.58,634.86,692.95,216228.85,66741.0,0.31,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SURAJLTD,Unknown,238.51,1.45,205.0,437.1,16.35,45.43,48.1,237.88,271.97,4574.25,1975.0,0.43,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SURANASOL,Unknown,26.46,-1.93,18.31,41.44,44.51,36.15,51.49,24.06,28.06,252352.45,62947.0,0.25,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SURANAT&P,Unknown,18.16,-0.33,15.5,26.78,17.16,32.19,45.29,17.94,19.56,95042.5,47912.0,0.5,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SURYAROSNI,Unknown,242.85,-1.64,187.35,352.28,29.62,31.06,49.39,227.42,262.28,800893.1,229406.0,0.29,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SULA,Unknown,160.23,-1.68,138.6,335.9,15.61,52.3,39.07,164.35,217.38,341542.9,243953.0,0.71,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,SUMICHEM,Chemicals,458.75,1.1,362.6,665.0,26.52,31.02,55.06,417.95,478.07,395399.65,227481.0,0.58,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUPERHOUSE,Unknown,152.65,1.64,128.55,201.95,18.75,24.41,52.52,147.49,155.07,3390.05,1809.0,0.53,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BIRLAMONEY,Unknown,139.63,-1.01,95.0,208.71,46.98,33.1,50.28,129.91,149.88,140271.7,27413.0,0.2,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BIRLANU,Unknown,1427.1,0.93,1190.1,2397.57,19.91,40.48,47.17,1402.33,1713.43,12229.55,6025.0,0.49,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BLACKBUCK,Unknown,530.7,0.44,420.0,748.0,26.36,29.05,37.89,577.72,607.63,928465.35,894921.0,0.96,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,BLAL,Unknown,190.67,-0.5,155.5,235.0,22.62,18.86,49.77,181.45,199.73,29748.0,25787.0,0.87,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BLKASHYAP,Unknown,53.31,0.83,40.32,80.01,32.22,33.37,47.5,51.52,56.31,797555.3,289481.0,0.36,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,LYPSAGEMS,Unknown,5.11,-1.16,4.1,10.93,24.63,53.25,45.46,5.05,5.64,51552.25,37889.0,0.73,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,STARPAPER,Unknown,139.56,-0.81,119.05,185.11,17.23,24.61,47.7,137.24,156.6,12033.45,4080.0,0.34,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,STARTECK,Unknown,251.17,1.65,215.1,355.53,16.77,29.35,51.84,248.82,284.45,8906.6,7707.0,0.87,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,STCINDIA,Unknown,115.24,-1.11,97.04,168.45,18.76,31.59,46.82,112.39,121.28,51551.85,16751.0,0.32,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SONATSOFTW,Information Technology,265.75,-0.21,207.15,443.11,28.29,40.03,50.48,251.73,325.72,2301706.0,625974.0,0.27,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,STYL,Unknown,255.58,1.94,209.11,437.45,22.22,41.58,54.79,242.68,,180561.65,213366.0,1.18,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUNDRMFAST,Unknown,851.5,0.08,726.53,1070.5,17.2,20.46,55.81,815.78,922.18,83005.6,55675.0,0.67,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BCLIND,Unknown,33.51,-0.62,25.53,48.99,31.26,31.6,47.8,31.37,34.96,804723.55,501388.0,0.62,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BEARDSELL,Unknown,25.9,-0.38,20.02,38.6,29.37,32.9,50.06,24.91,29.28,20749.9,4497.0,0.22,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BLUEJET,Healthcare,430.4,-1.86,325.0,1026.0,32.43,58.05,47.52,402.2,547.46,403314.95,193718.0,0.48,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BLUESTONE,Unknown,475.35,-2.04,399.8,793.0,18.9,40.06,41.11,496.84,,658174.7,97999.0,0.15,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,BFUTILITIE,Unknown,536.75,-1.9,368.7,898.7,45.58,40.27,49.2,490.02,635.7,45756.5,19748.0,0.43,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUBROS,Unknown,748.1,-0.46,622.1,1213.7,20.25,38.36,45.68,731.38,862.06,45048.3,34764.0,0.77,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUDARCOLOR,Unknown,345.95,-0.19,268.25,462.0,28.97,25.12,48.67,334.52,,10221.0,1267.0,0.12,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUDARSCHEM,Unknown,868.6,-1.95,726.4,1603.0,19.58,45.81,47.47,843.96,1074.49,256575.8,47635.0,0.19,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUDEEPPHRM,Unknown,648.95,-3.5,524.05,795.0,23.83,18.37,47.76,633.2,,76147.5,52188.0,0.69,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SRHHYPOLTD,Unknown,505.1,-0.11,382.4,712.96,32.09,29.15,54.07,464.32,524.09,16309.5,7435.0,0.46,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SRM,Unknown,480.4,-1.24,331.0,649.95,45.14,26.09,46.2,453.64,496.38,127469.05,49839.0,0.39,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SSDL,Unknown,60.58,-0.05,46.15,108.0,31.27,43.91,45.94,59.91,76.59,19664.05,14458.0,0.74,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,BBTC,Fast Moving Consumer Goods,1522.8,-0.98,1314.6,2134.48,15.84,28.66,51.01,1503.58,1758.61,64398.0,28708.0,0.45,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DCMSRIND,Unknown,40.64,-2.75,31.9,189.06,27.4,78.5,45.48,38.7,107.14,188939.5,72743.0,0.39,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DCW,Unknown,46.91,-2.15,37.11,86.91,26.41,46.03,49.06,44.59,58.76,2505642.1,816937.0,0.33,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DCXINDIA,Unknown,195.3,-3.48,153.3,363.75,27.4,46.31,48.64,186.1,207.51,1446728.2,769808.0,0.53,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DDEVPLSTIK,Unknown,241.7,-2.48,185.15,359.35,30.54,32.74,48.99,239.34,286.08,100571.75,60730.0,0.6,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DECCANCE,Unknown,625.7,-2.78,538.0,1164.25,16.3,46.26,43.02,650.08,836.83,22778.0,17557.0,0.77,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,CYBERTECH,Unknown,137.83,-0.04,95.3,254.51,44.63,45.85,59.38,119.09,140.52,100508.6,75642.0,0.75,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DABUR,Fast Moving Consumer Goods,467.7,0.63,403.35,573.97,15.95,18.51,55.79,449.54,496.3,2233112.8,932763.0,0.42,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SHALPAINTS,Unknown,50.12,-0.63,35.21,107.76,42.35,53.49,45.32,49.62,65.34,45442.95,27623.0,0.61,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SHANTI,Unknown,6.67,1.83,4.7,23.87,41.91,72.06,44.1,6.72,8.74,34815.05,39527.0,1.14,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,SHANTIGOLD,Unknown,209.2,-2.82,155.0,274.1,34.97,23.68,52.19,195.35,,916891.95,245254.0,0.27,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,COCHINSHIP,Capital Goods,1594.5,-3.08,1187.0,2529.76,34.33,36.97,47.25,1505.82,1626.0,2599539.7,1497079.0,0.58,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SUMEETINDS,Unknown,29.56,-1.53,10.66,40.5,177.3,27.01,46.08,29.65,29.18,122757.6,66614.0,0.54,Bearish,20,Above 200 DMA
16.05.2026 at 07:45 AM IST,COFORGE,Information Technology,1282.1,0.59,1008.1,1984.96,27.18,35.41,53.45,1201.52,1570.6,4368579.8,3346591.0,0.77,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,COHANCE,Healthcare,423.2,-4.94,266.7,1121.15,58.68,62.25,50.6,360.0,606.49,6661460.5,1476684.0,0.22,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SHARDAMOTR,Unknown,873.4,0.38,700.0,1248.0,24.77,30.02,53.0,830.36,955.34,37557.6,33326.0,0.89,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SCHAEFFLER,Automobile and Auto Components,4029.6,-0.31,3489.69,4445.0,15.47,9.35,45.3,4043.88,3942.38,103484.05,31242.0,0.3,Bearish,20,Above 200 DMA
16.05.2026 at 07:45 AM IST,SCHAND,Unknown,168.93,0.31,130.05,257.9,29.9,34.5,61.35,155.07,171.87,29497.0,24635.0,0.84,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SCODATUBES,Unknown,146.96,-3.13,110.0,230.85,33.6,36.34,48.89,139.05,156.77,360809.8,253454.0,0.7,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SDBL,Unknown,87.47,-0.97,61.8,173.03,41.54,49.45,51.51,80.71,109.13,1208545.85,476823.0,0.39,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SEPC,Unknown,7.6,0.53,4.65,15.8,63.44,51.9,51.22,6.8,9.58,16887809.75,15677996.0,0.93,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SERVOTECH,Unknown,93.2,-2.66,57.51,168.44,62.06,44.67,57.03,79.39,97.97,2015743.35,772313.0,0.38,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SILINV,Unknown,450.15,0.3,380.0,767.0,18.46,41.31,48.53,432.52,521.41,2704.55,1110.0,0.41,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SHAREINDIA,Unknown,138.49,0.23,115.36,209.96,20.05,34.04,46.21,135.89,152.7,445752.85,322870.0,0.72,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,COFFEEDAY,Unknown,24.37,-1.18,21.0,51.46,16.05,52.64,37.64,25.61,34.66,821445.15,506006.0,0.62,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,MASTEK,Unknown,1549.9,0.3,1334.2,2788.97,16.17,44.43,38.37,1587.64,2038.81,68302.1,34600.0,0.51,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,MAITHANALL,Unknown,998.8,-0.58,831.2,1257.61,20.16,20.58,53.0,958.97,1029.32,34776.6,26529.0,0.76,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MALUPAPER,Unknown,31.88,-0.99,27.0,46.3,18.07,31.14,44.9,32.07,35.52,10683.35,8398.0,0.79,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,MAMATA,Unknown,400.35,0.48,297.0,540.42,34.8,25.92,48.7,388.4,421.15,89231.9,40518.0,0.45,Bullish,20,Above 50 DMA
